Word,Frequency,Number of Syllables,Number of Characters,Number of Syllables and Diacritics,Complex
nhà_nước,0,2,7,11,1
điện_thoại_di_động,0,4,15,20,1
an_ninh,0,2,6,6,1
mỏ,0,1,2,3,1
đúng,0,1,4,5,1
tổ_quốc,0,2,6,10,1
dạ,0,1,2,3,1
phẳng,0,1,5,7,1
tập,0,1,3,5,1
lặp,0,1,3,5,1
khán_giả,0,2,7,9,1
con_cháu,0,2,7,8,1
đại,0,1,3,4,1
dồn,0,1,3,5,1
trọn,0,1,4,5,1
giới_thiệu,0,2,9,13,1
bày,0,1,3,4,1
vết,0,1,3,5,1
từng,0,1,4,6,1
vừa_qua,0,2,6,8,1
phủ,0,1,3,4,1
thùng,0,1,5,6,1
đồng_tiền,0,2,8,12,1
bình_quân,0,2,8,10,1
hư,0,1,2,3,1
thuận_lợi,0,2,8,12,1
chủ_tịch,0,2,7,9,1
thời_kỳ,0,2,6,9,1
điền,0,1,4,6,1
nối,0,1,3,5,1
máy_tính,0,2,7,9,1
rối_loạn,0,2,7,10,1
thiết_bị,0,2,7,10,1
As,0,1,2,2,1
vai_trò,0,2,6,7,1
vẻ,0,1,2,3,1
phương_pháp,0,2,10,13,1
đa_dạng,0,2,6,7,1
dòng_điện,0,2,8,11,1
tín_hiệu,0,2,7,10,1
lặng_lẽ,0,2,6,9,1
căng_thẳng,0,2,9,12,1
sen,0,1,3,3,1
trường_học,0,2,9,13,1
biểu_hiện,0,2,8,12,1
nhãn_hiệu,0,2,8,11,1
thuyết,0,1,6,8,1
ơn,0,1,2,3,1
bìa,0,1,3,4,1
quần_áo,0,2,6,9,1
đạn,0,1,3,4,1
đen,0,1,3,3,1
hợp_tác,0,2,6,9,1
thuận_tiện,0,2,9,13,1
cô,0,1,2,3,1
ứng,0,1,3,5,1
kịch,0,1,4,5,1
liên_đoàn,0,2,8,10,1
gì,0,1,2,3,1
trúng,0,1,5,6,1
hâm_mộ,0,2,5,8,1
phạm,0,1,4,5,1
làm_sao,0,2,6,7,1
quen,0,1,4,4,1
tốt_nghiệp,0,2,9,13,1
thị_xã,0,2,5,7,1
lợi_nhuận,0,2,8,12,1
kiến_thức,0,2,8,12,1
kỷ_luật,0,2,6,9,1
trước_mắt,0,2,8,13,1
yêu,0,1,3,4,1
ông_bà,0,2,5,7,1
sẵn,0,1,3,5,1
vâng,0,1,4,5,1
phản_đối,0,2,7,10,1
điều,0,1,4,6,1
thấp,0,1,4,6,1
lòng,0,1,4,5,1
giao_tiếp,0,2,8,10,1
động,0,1,4,6,1
ngõ,0,1,3,4,1
vì_thế,0,2,5,8,1
cơ_hội,0,2,5,8,1
nhiệm_vụ,0,2,7,10,1
tuy_nhiên,0,2,8,9,1
chiến_lược,0,2,9,14,1
bao_giờ,0,2,6,8,1
gãy,0,1,3,4,1
tiếp_thị,0,2,7,10,1
lạ,0,1,2,3,1
thái_bình,0,2,8,10,1
đông,0,1,4,5,1
chế_độ,0,2,5,9,1
kiến_trúc,0,2,8,11,1
đích,0,1,4,5,1
khuya,0,1,5,5,1
trị,0,1,3,4,1
mọc,0,1,3,4,1
vượt,0,1,4,7,1
quyến,0,1,5,7,1
sáng_tác,0,2,7,9,1
đợt,0,1,3,5,1
khe,0,1,3,3,1
chế_tạo,0,2,6,9,1
hưng,0,1,4,5,1
chấp_nhận,0,2,8,12,1
hiểu_biết,0,2,8,12,1
chăng,0,1,5,6,1
đàn,0,1,3,4,1
tối_đa,0,2,5,7,1
mơ,0,1,2,3,1
người_ở,0,2,6,11,1
tảng,0,1,4,5,1
yếu_tố,0,2,5,9,1
đợi,0,1,3,5,1
thao,0,1,4,4,1
nhơn,0,1,4,5,1
vấn,0,1,3,5,1
long,0,1,4,4,1
dưỡng,0,1,5,8,1
phím,0,1,4,5,1
quách,0,1,5,6,1
á,0,1,1,2,1
con_người,0,2,8,11,1
vòng,0,1,4,5,1
toàn_bộ,0,2,6,9,1
tao,0,1,3,3,1
trái_tim,0,2,7,8,1
trái,0,1,4,5,1
phúc,0,1,4,5,1
bảy,0,1,3,4,1
ngừng,0,1,5,7,1
loài,0,1,4,5,1
ông_già,0,2,6,8,1
anh_em,0,2,5,5,1
bảo_hiểm,0,2,7,10,1
to,0,1,2,2,1
tài_chính,0,2,8,10,1
đẩy_mạnh,0,2,7,10,1
lân,0,1,3,4,1
có_mặt,0,2,5,8,1
dắt,0,1,3,5,1
chào,0,1,4,5,1
hội_chợ,0,2,6,10,1
phấn_đấu,0,2,7,11,1
tiêu_thụ,0,2,7,9,1
ty,0,1,2,2,1
hàn,0,1,3,4,1
chiếm_đoạt,0,2,9,12,1
giới,0,1,4,6,1
bám,0,1,3,4,1
duy_nhất,0,2,7,9,1
nhung,0,1,5,5,1
hấp,0,1,3,5,1
đỏ,0,1,2,3,1
xử,0,1,2,4,1
tờ,0,1,2,4,1
ngón,0,1,4,5,1
tuy,0,1,3,3,1
tốt,0,1,3,5,1
chuẩn_bị,0,2,7,10,1
nông_thôn,0,2,8,10,1
cán_bộ,0,2,5,8,1
triều,0,1,5,7,1
châu,0,1,4,5,1
cặp,0,1,3,5,1
ho,0,1,2,2,1
tỏ,0,1,2,3,1
cúm,0,1,3,4,1
giàu,0,1,4,5,1
cúp,0,1,3,4,1
duy,0,1,3,3,1
lái,0,1,3,4,1
vậy_mà,0,2,5,8,1
thu,0,1,3,3,1
tán,0,1,3,4,1
trao,0,1,4,4,1
Nxb,0,1,3,3,1
phần_tử,0,2,6,10,1
ca,0,1,2,2,1
thẳng,0,1,5,7,1
phá,0,1,3,4,1
tìm_ra,0,2,5,6,1
ước,0,1,3,6,1
hợp_pháp,0,2,7,10,1
đệ_tử,0,2,4,8,1
biệt,0,1,4,6,1
trâu,0,1,4,5,1
năng,0,1,4,5,1
tự_do,0,2,4,6,1
ngân_sách,0,2,8,10,1
cửa,0,1,3,5,1
chứng_kiến,0,2,9,13,1
chặn,0,1,4,6,1
trung_bình,0,2,9,10,1
thôn,0,1,4,5,1
ghế,0,1,3,5,1
điện_trở,0,2,7,11,1
vợ_chồng,0,2,7,11,1
mình,0,1,4,5,1
chủ_yếu,0,2,6,9,1
phóng_sự,0,2,7,10,1
tiểu_học,0,2,7,10,1
kết_cấu,0,2,6,10,1
tâm_sự,0,2,5,8,1
cơn,0,1,3,4,1
kỷ_lục,0,2,5,7,1
vệ_tinh,0,2,6,8,1
niên,0,1,4,5,1
thời,0,1,4,6,1
cao_cấp,0,2,6,8,1
văn_học,0,2,6,8,1
tuyệt_vời,0,2,8,12,1
thước,0,1,5,8,1
pháp_lý,0,2,6,8,1
thấm,0,1,4,6,1
khi_nào,0,2,6,7,1
thay_đổi,0,2,7,9,1
chân_dung,0,2,8,9,1
chủ_nhật,0,2,7,10,1
ta,0,1,2,2,1
chiều,0,1,5,7,1
tội,0,1,3,5,1
báo_cáo,0,2,6,8,1
hộ,0,1,2,4,1
trại,0,1,4,5,1
vạch,0,1,4,5,1
xác,0,1,3,4,1
y,0,1,1,1,1
trải,0,1,4,5,1
cá_nhân,0,2,6,8,1
cầu_thủ,0,2,6,9,1
trú,0,1,3,4,1
phòng_chống,0,2,10,13,1
bò,0,1,2,3,1
doanh_thu,0,2,8,8,1
cứu,0,1,3,5,1
không_gian,0,2,9,10,1
người_mẫu,0,2,8,13,1
kho,0,1,3,3,1
hy_sinh,0,2,6,6,1
mệt,0,1,3,5,1
buổi_sáng,0,2,8,11,1
lở,0,1,2,4,1
lũ,0,1,2,3,1
máy_thu,0,2,6,7,1
sai_lầm,0,2,6,8,1
bao_nhiêu,0,2,8,9,1
nếu_như,0,2,6,9,1
khâu,0,1,4,5,1
điển,0,1,4,6,1
vải,0,1,3,4,1
cũ,0,1,2,3,1
lao,0,1,3,3,1
chuyên_gia,0,2,9,10,1
chiến_thắng,0,2,10,14,1
phẩm,0,1,4,6,1
tiếng,0,1,5,7,1
mặt,0,1,3,5,1
châu_âu,0,2,6,8,1
nhà_khoa_học,0,3,10,12,1
hộp,0,1,3,5,1
đăng_ký,0,2,6,8,1
âm_nhạc,0,2,6,8,1
muốn,0,1,4,6,1
phụ_nữ,0,2,5,8,1
cửa_hàng,0,2,7,10,1
cước,0,1,4,7,1
nhựa,0,1,4,6,1
xem_lại,0,2,6,7,1
thoát,0,1,5,6,1
lộ,0,1,2,4,1
cõi,0,1,3,4,1
tốt_đẹp,0,2,6,9,1
luật,0,1,4,6,1
cách_mạng,0,2,8,10,1
lập_tức,0,2,6,10,1
toa,0,1,3,3,1
giả,0,1,3,4,1
mong_muốn,0,2,8,10,1
tầm,0,1,3,5,1
dạo,0,1,3,4,1
thời_gian,0,2,8,10,1
du,0,1,2,2,1
la,0,1,2,2,1
thú,0,1,3,4,1
phun,0,1,4,4,1
lồng,0,1,4,6,1
hình_sự,0,2,6,9,1
thì_phải,0,2,7,9,1
như_vậy,0,2,6,9,1
dì,0,1,2,3,1
khởi_động,0,2,8,12,1
mục,0,1,3,4,1
khai_trương,0,2,10,12,1
nọ,0,1,2,3,1
chứng_nhận,0,2,9,13,1
xăng,0,1,4,5,1
địch,0,1,4,5,1
hào,0,1,3,4,1
sử_dụng,0,2,6,9,1
chân_đế,0,2,6,9,1
kịp_thời,0,2,7,10,1
thương_mại,0,2,9,12,1
thành_phần,0,2,9,12,1
ân,0,1,2,3,1
lê,0,1,2,3,1
hậu,0,1,3,5,1
giúp_đỡ,0,2,6,9,1
bạc,0,1,3,4,1
lưu,0,1,3,4,1
cẩu,0,1,3,5,1
bản_vẽ,0,2,5,7,1
dự_đoán,0,2,6,9,1
khớp,0,1,4,6,1
qui,0,1,3,3,1
vay,0,1,3,3,1
cận,0,1,3,5,1
trùm,0,1,4,5,1
sút,0,1,3,4,1
xã,0,1,2,3,1
mừng,0,1,4,6,1
sân_bay,0,2,6,7,1
phí,0,1,3,4,1
ngang,0,1,5,5,1
bị_can,0,2,5,6,1
chuyên,0,1,6,7,1
hát,0,1,3,4,1
dạy,0,1,3,4,1
dan,0,1,3,3,1
rừng,0,1,4,6,1
tổng_cộng,0,2,8,12,1
he,0,1,2,2,1
đẹp,0,1,3,4,1
đón,0,1,3,4,1
thú_vị,0,2,5,7,1
cải_thiện,0,2,8,11,1
lưng,0,1,4,5,1
mẹ,0,1,2,3,1
lưới,0,1,4,7,1
có_giá,0,2,5,7,1
dừng,0,1,4,6,1
lo,0,1,2,2,1
tất_nhiên,0,2,8,11,1
hắn,0,1,3,5,1
mức_độ,0,2,5,9,1
kết_nối,0,2,6,10,1
hạng,0,1,4,5,1
chung,0,1,5,5,1
hoạ,0,1,3,4,1
quyền,0,1,5,7,1
thích,0,1,5,6,1
ánh,0,1,3,4,1
con_số,0,2,5,7,1
tre,0,1,3,3,1
bận,0,1,3,5,1
chỗ,0,1,3,5,1
lỗ,0,1,2,4,1
di,0,1,2,2,1
trận,0,1,4,6,1
thí_nghiệm,0,2,9,12,1
giấc,0,1,4,6,1
đường_kính,0,2,9,13,1
cụ_thể,0,2,5,8,1
thăm,0,1,4,5,1
hữu,0,1,3,5,1
tiêu_dùng,0,2,8,10,1
gặp_gỡ,0,2,5,9,1
thứ_ba,0,2,5,7,1
cua,0,1,3,3,1
nghề_nghiệp,0,2,10,14,1
kêu,0,1,3,4,1
vội,0,1,3,5,1
lưu_ý,0,2,4,6,1
tải_trọng,0,2,8,10,1
tiến,0,1,4,6,1
nhập_khẩu,0,2,8,12,1
đành,0,1,4,5,1
muộn,0,1,4,6,1
telex,0,1,5,5,1
kiến_nghị,0,2,8,11,1
cải_tiến,0,2,7,10,1
ban,0,1,3,3,1
nhà_hát,0,2,6,8,1
bị_cáo,0,2,5,7,1
rẻ,0,1,2,3,1
tịch,0,1,4,5,1
lắc,0,1,3,5,1
cố,0,1,2,4,1
đổ,0,1,2,4,1
đòn,0,1,3,4,1
cổ_phần,0,2,6,10,1
tham_quan,0,2,8,8,1
mặt_đất,0,2,6,10,1
đòi_hỏi,0,2,6,8,1
đảng_viên,0,2,8,10,1
hợp_đồng,0,2,7,11,1
nầy,0,1,3,5,1
sao,0,1,3,3,1
bình_thường,0,2,10,14,1
chính_xác,0,2,8,10,1
nhận,0,1,4,6,1
chìm,0,1,4,5,1
vật_liệu,0,2,7,11,1
nghèo,0,1,5,6,1
chữa,0,1,4,6,1
ban_hành,0,2,7,8,1
mới_đây,0,2,6,9,1
triệu_chứng,0,2,10,14,1
lệch,0,1,4,6,1
tác_động,0,2,7,10,1
trộn,0,1,4,6,1
lần,0,1,3,5,1
lái_xe,0,2,5,6,1
hàng_trăm,0,2,8,10,1
kết_hợp,0,2,6,10,1
người_thân,0,2,9,13,1
chạm,0,1,4,5,1
ưu_tiên,0,2,6,8,1
tứ,0,1,2,4,1
sơ_đồ,0,2,4,7,1
lo_lắng,0,2,6,8,1
kim_loại,0,2,7,8,1
tiêu,0,1,4,5,1
sét,0,1,3,4,1
hiểm,0,1,4,6,1
thua,0,1,4,4,1
tác_giả,0,2,6,8,1
chùa,0,1,4,5,1
hẳn,0,1,3,5,1
trụ,0,1,3,4,1
tiệc,0,1,4,6,1
bình,0,1,4,5,1
cản,0,1,3,4,1
trương,0,1,6,8,1
ca_sĩ,0,2,4,5,1
vở,0,1,2,4,1
sức,0,1,3,5,1
dự_định,0,2,6,9,1
ngực,0,1,4,6,1
ý_tưởng,0,2,6,10,1
khổ,0,1,3,5,1
thưa,0,1,4,5,1
góp_ý,0,2,4,6,1
nhanh,0,1,5,5,1
nghề,0,1,4,6,1
diễn,0,1,4,6,1
bớt,0,1,3,5,1
cong,0,1,4,4,1
nén,0,1,3,4,1
mở,0,1,2,4,1
khẽ,0,1,3,4,1
dịch_cúm,0,2,7,9,1
ghép,0,1,4,5,1
tuyên_truyền,0,2,11,14,1
kịp,0,1,3,4,1
ngày_mai,0,2,7,8,1
song_song,0,2,8,8,1
liều,0,1,4,6,1
xuyên,0,1,5,6,1
bắt_giữ,0,2,6,10,1
gian,0,1,4,4,1
cà,0,1,2,3,1
ma,0,1,2,2,1
lứa,0,1,3,5,1
thủ_môn,0,2,6,8,1
thay_vì,0,2,6,7,1
làn,0,1,3,4,1
toàn,0,1,4,5,1
quái,0,1,4,5,1
chiến_sĩ,0,2,7,10,1
khuyết,0,1,6,8,1
chợt,0,1,4,6,1
vừa,0,1,3,5,1
huỳnh,0,1,5,6,1
đáp,0,1,3,4,1
đệ,0,1,2,4,1
trao_đổi,0,2,7,9,1
chấm_dứt,0,2,7,11,1
chăn_nuôi,0,2,8,10,1
phát_triển,0,2,9,12,1
phân_tích,0,2,8,10,1
đội_tuyển,0,2,8,12,1
chui,0,1,4,4,1
tình_trạng,0,2,9,11,1
byte,0,1,4,4,1
lính,0,1,4,5,1
biện_pháp,0,2,8,11,1
hậu_vệ,0,2,5,9,1
dài,0,1,3,4,1
mới_đầu,0,2,6,10,1
bắt,0,1,3,5,1
lợi_ích,0,2,6,9,1
phải_biết,0,2,8,11,1
có_lẽ,0,2,4,6,1
bản_thân,0,2,7,9,1
thi_hành,0,2,7,8,1
quay,0,1,4,4,1
thị_trấn,0,2,7,10,1
tô,0,1,2,3,1
diện_tích,0,2,8,11,1
nguyên_liệu,0,2,10,13,1
à,0,1,1,2,1
xe,0,1,2,2,1
tự_tin,0,2,5,7,1
sài,0,1,3,4,1
trọng_lượng,0,2,10,14,1
thăng,0,1,5,6,1
giai_đoạn,0,2,8,9,1
lậu,0,1,3,5,1
truy_tố,0,2,6,8,1
tận_dụng,0,2,7,10,1
điệu,0,1,4,6,1
anh_chàng,0,2,8,9,1
phong_trào,0,2,9,10,1
hay_là,0,2,5,6,1
lào,0,1,3,4,1
lâu_nay,0,2,6,7,1
kích_thước,0,2,9,13,1
năng_lực,0,2,7,10,1
nhấn,0,1,4,6,1
hẹp,0,1,3,4,1
cải_tạo,0,2,6,8,1
tuyên,0,1,5,6,1
bí_mật,0,2,5,8,1
gánh,0,1,4,5,1
oan,0,1,3,3,1
tạ,0,1,2,3,1
xu_hướng,0,2,7,10,1
áp_giải,0,2,6,8,1
đâu,0,1,3,4,1
đậu,0,1,3,5,1
tiến_sĩ,0,2,6,9,1
đối_tượng,0,2,8,13,1
làm_chủ,0,2,6,8,1
trạng_thái,0,2,9,11,1
số_liệu,0,2,6,10,1
chỉ_thị,0,2,6,8,1
bền,0,1,3,5,1
sinh,0,1,4,4,1
nhạc,0,1,4,5,1
trước_hết,0,2,8,13,1
cờ,0,1,2,4,1
nghiên_cứu,0,2,9,12,1
hoà,0,1,3,4,1
chàng,0,1,5,6,1
tham_dự,0,2,6,8,1
ôm,0,1,2,3,1
nhắn,0,1,4,6,1
bố,0,1,2,4,1
NXB,0,1,3,3,1
xí_nghiệp,0,2,8,11,1
xông,0,1,4,5,1
rời,0,1,3,5,1
địa_phương,0,2,9,12,1
huyện,0,1,5,7,1
quốc_hội,0,2,7,11,1
tồn_tại,0,2,6,9,1
bưu_điện,0,2,7,10,1
chốt,0,1,4,6,1
tổ_hợp,0,2,5,9,1
kế,0,1,2,4,1
đàn_bà,0,2,5,7,1
nhịp,0,1,4,5,1
dành,0,1,4,5,1
tâm_lý,0,2,5,7,1
bộ_nhớ,0,2,5,9,1
chưởng,0,1,6,9,1
phán,0,1,4,5,1
khiếu_nại,0,2,8,11,1
kể,0,1,2,4,1
xin,0,1,3,3,1
má,0,1,2,3,1
màu,0,1,3,4,1
chuột,0,1,5,7,1
cần_thiết,0,2,8,12,1
giỏi,0,1,4,5,1
bệnh_viện,0,2,8,12,1
mát,0,1,3,4,1
thường,0,1,6,9,1
thuận,0,1,5,7,1
cuối,0,1,4,6,1
thanh_toán,0,2,9,10,1
ngọn,0,1,4,5,1
dấu,0,1,3,5,1
chết,0,1,4,6,1
gió,0,1,3,4,1
phụ_trách,0,2,8,10,1
thoả_thuận,0,2,9,12,1
săn,0,1,3,4,1
vú,0,1,2,3,1
số_phận,0,2,6,10,1
đo,0,1,2,2,1
hà,0,1,2,3,1
tạo_ra,0,2,5,6,1
độ,0,1,2,4,1
bại,0,1,3,4,1
đột_nhiên,0,2,8,11,1
đỡ,0,1,2,4,1
thuyền,0,1,6,8,1
quà,0,1,3,4,1
ảnh,0,1,3,4,1
diễn_kịch,0,2,8,11,1
ngàn,0,1,4,5,1
đệm,0,1,3,5,1
nút,0,1,3,4,1
thảo,0,1,4,5,1
nuôi,0,1,4,5,1
chém,0,1,4,5,1
khói,0,1,4,5,1
giấy_phép,0,2,8,11,1
kẻ,0,1,2,3,1
bộ_phận,0,2,6,10,1
đông_nam_á,0,3,8,10,1
mặt_bằng,0,2,7,11,1
lần_lượt,0,2,7,12,1
tàu,0,1,3,4,1
công_nhận,0,2,8,11,1
lừa,0,1,3,5,1
cha,0,1,3,3,1
tài,0,1,3,4,1
tôm,0,1,3,4,1
huy_động,0,2,7,9,1
hỗn_hợp,0,2,6,10,1
chú,0,1,3,4,1
chung_kết,0,2,8,10,1
khám_phá,0,2,7,9,1
lên,0,1,3,4,1
động_viên,0,2,8,11,1
mạch,0,1,4,5,1
đồn,0,1,3,5,1
mời,0,1,3,5,1
chỉ_đạo,0,2,6,8,1
cháu,0,1,4,5,1
lối,0,1,3,5,1
mô_tả,0,2,4,6,1
cà_phê,0,2,5,7,1
vitamin,0,1,7,7,1
cơ_quan_chức_năng,0,4,14,18,1
số_lượng,0,2,7,12,1
cuộc_đời,0,2,7,11,1
thang,0,1,5,5,1
út,0,1,2,3,1
ngũ,0,1,3,4,1
sông,0,1,4,5,1
cái,0,1,3,4,1
mác,0,1,3,4,1
sĩ,0,1,2,3,1
tiền,0,1,4,6,1
trình,0,1,5,6,1
chứng_tỏ,0,2,7,10,1
mụ,0,1,2,3,1
chi_tiết,0,2,7,9,1
duyệt,0,1,5,7,1
phóng_viên,0,2,9,11,1
lâm,0,1,3,4,1
xoá,0,1,3,4,1
phục_vụ,0,2,6,8,1
giường,0,1,6,9,1
sôi_động,0,2,7,10,1
uống,0,1,4,6,1
BS,0,1,2,2,1
tại_chỗ,0,2,6,9,1
vậy,0,1,3,5,1
thần,0,1,4,6,1
năng_lượng,0,2,9,13,1
rau,0,1,3,3,1
hang,0,1,4,4,1
vật_chất,0,2,7,11,1
huyết_áp,0,2,7,10,1
sự_kiện,0,2,6,10,1
âm_thanh,0,2,7,8,1
mày,0,1,3,4,1
kích,0,1,4,5,1
tử_hình,0,2,6,9,1
dán,0,1,3,4,1
lật,0,1,3,5,1
văn_phòng,0,2,8,10,1
biển,0,1,4,6,1
hàng_chục,0,2,8,10,1
bây_giờ,0,2,6,9,1
trưa,0,1,4,5,1
sự_cố,0,2,4,8,1
phạt,0,1,4,5,1
chấm,0,1,4,6,1
tư_nhân,0,2,6,8,1
Ô,0,1,1,2,1
sa,0,1,2,2,1
nhân_viên,0,2,8,10,1
cuộc_sống,0,2,8,12,1
nhu_cầu,0,2,6,8,1
đạo_diễn,0,2,7,10,1
đi_lại,0,2,5,6,1
hiện_trường,0,2,10,15,1
tụi,0,1,3,4,1
tin_cậy,0,2,6,8,1
bây,0,1,3,4,1
tổ,0,1,2,4,1
áp,0,1,2,3,1
chương,0,1,6,8,1
tiệm,0,1,4,6,1
thoải_mái,0,2,8,10,1
buổi,0,1,4,6,1
coi,0,1,3,3,1
công_trình,0,2,9,11,1
bao,0,1,3,3,1
thế_kỷ,0,2,5,8,1
khóc,0,1,4,5,1
yên,0,1,3,4,1
đô_thị,0,2,5,7,1
thanh_tra,0,2,8,8,1
dao,0,1,3,3,1
suất,0,1,4,6,1
dự_báo,0,2,5,8,1
thị,0,1,3,4,1
tiền_đạo,0,2,7,10,1
vệ,0,1,2,4,1
đẻ,0,1,2,3,1
lịch,0,1,4,5,1
suy_nghĩ,0,2,7,8,1
thông,0,1,5,6,1
tiếp_cận,0,2,7,11,1
rõ,0,1,2,3,1
trong_khi,0,2,8,8,1
ngoại,0,1,5,6,1
thơ,0,1,3,4,1
kiện,0,1,4,6,1
uốn,0,1,3,5,1
mong,0,1,4,4,1
câu,0,1,3,4,1
ghé,0,1,3,4,1
quê_hương,0,2,8,11,1
thể_thao,0,2,7,9,1
làng,0,1,4,5,1
mật,0,1,3,5,1
vui,0,1,3,3,1
tương,0,1,5,7,1
tan,0,1,3,3,1
liền,0,1,4,6,1
vợt,0,1,3,5,1
thúc_đẩy,0,2,7,10,1
khoán,0,1,5,6,1
kế_hoạch,0,2,7,10,1
thuế,0,1,4,6,1
tiết_diện,0,2,8,12,1
chiếm,0,1,5,7,1
cổng,0,1,4,6,1
đầu_tư,0,2,5,8,1
bậc,0,1,3,5,1
tình_dục,0,2,7,9,1
nấu,0,1,3,5,1
gốm,0,1,3,5,1
khai,0,1,4,4,1
đòi,0,1,3,4,1
lăn,0,1,3,4,1
suối,0,1,4,6,1
giam,0,1,4,4,1
hố,0,1,2,4,1
tiên,0,1,4,5,1
chuyển_đổi,0,2,9,13,1
hư_hỏng,0,2,6,8,1
dầu,0,1,3,5,1
lắc_đầu,0,2,6,10,1
nhuận,0,1,5,7,1
giết,0,1,4,6,1
nửa,0,1,3,5,1
cưới,0,1,4,7,1
cát,0,1,3,4,1
tốc_độ,0,2,5,9,1
giáo_viên,0,2,8,10,1
phân,0,1,4,5,1
sỹ,0,1,2,3,1
căn_cứ,0,2,5,8,1
cất,0,1,3,5,1
sạch,0,1,4,5,1
vắng,0,1,4,6,1
tám,0,1,3,4,1
trẻ,0,1,3,4,1
sinh_hoạt,0,2,8,9,1
vận_hành,0,2,7,10,1
bạn_bè,0,2,5,7,1
bắt_đầu_từ,0,3,8,14,1
cuộn,0,1,4,6,1
giảng_dạy,0,2,8,10,1
nghe,0,1,4,4,1
lịch_sử,0,2,6,9,1
vật,0,1,3,5,1
hướng_dẫn,0,2,8,13,1
nguyên_tắc,0,2,9,12,1
hoàn,0,1,4,5,1
trường,0,1,6,9,1
hình_ảnh,0,2,7,9,1
tìm_hiểu,0,2,7,10,1
ngọc,0,1,4,5,1
nghị_định,0,2,8,10,1
hành_chính,0,2,9,11,1
lan,0,1,3,3,1
nhiệt,0,1,5,7,1
truyền_thống,0,2,11,15,1
đeo,0,1,3,3,1
yên_tâm,0,2,6,8,1
nai,0,1,3,3,1
sửa_chữa,0,2,7,11,1
cốt,0,1,3,5,1
thọ,0,1,3,4,1
tích_cực,0,2,7,10,1
tù,0,1,2,3,1
tham_nhũng,0,2,9,10,1
trăm,0,1,4,5,1
bút,0,1,3,4,1
chảy,0,1,4,5,1
ngày_trước,0,2,9,13,1
tranh_chấp,0,2,9,11,1
ngươi,0,1,5,7,1
cá,0,1,2,3,1
tết,0,1,3,5,1
gia_cầm,0,2,6,8,1
giải_toả,0,2,7,9,1
cung_cấp,0,2,7,9,1
khơi,0,1,4,5,1
đồng_đội,0,2,7,11,1
cười,0,1,4,7,1
tương_ứng,0,2,8,12,1
tân,0,1,3,4,1
thở,0,1,3,5,1
quy,0,1,3,3,1
tụ,0,1,2,3,1
đào,0,1,3,4,1
khám,0,1,4,5,1
thế_thì,0,2,6,9,1
ván,0,1,3,4,1
bệnh_nhân,0,2,8,11,1
cảm_ơn,0,2,5,7,1
đội_ngũ,0,2,6,9,1
định_cư,0,2,6,8,1
chiếu,0,1,5,7,1
thông_qua,0,2,8,9,1
thoáng,0,1,6,7,1
cảm_xúc,0,2,6,8,1
RAM,0,1,3,3,1
thư,0,1,3,4,1
lớp,0,1,3,5,1
ngắt,0,1,4,6,1
móc,0,1,3,4,1
xem,0,1,3,3,1
củng_cố,0,2,6,9,1
ổn,0,1,2,4,1
vũ_trụ,0,2,5,7,1
cạn,0,1,3,4,1
tiêu_biểu,0,2,8,11,1
nghìn,0,1,5,6,1
tạm_thời,0,2,7,10,1
trúc,0,1,4,5,1
bắc,0,1,3,5,1
liên_tục,0,2,7,9,1
thói_quen,0,2,8,9,1
ống,0,1,3,5,1
thiết,0,1,5,7,1
đôi_khi,0,2,6,7,1
chín,0,1,4,5,1
tâm_hồn,0,2,6,9,1
biểu,0,1,4,6,1
sơn,0,1,3,4,1
a,0,1,1,1,1
người_làm,0,2,8,12,1
chiến_dịch,0,2,9,12,1
thanh,0,1,5,5,1
tuyển,0,1,5,7,1
dương,0,1,5,7,1
chờ,0,1,3,5,1
bông,0,1,4,5,1
màn_hình,0,2,7,9,1
chăm_sóc,0,2,7,9,1
tấm,0,1,3,5,1
tư_tưởng,0,2,7,11,1
thời_hạn,0,2,7,10,1
xây,0,1,3,4,1
cơm,0,1,3,4,1
voi,0,1,3,3,1
quân,0,1,4,5,1
ga,0,1,2,2,1
phó,0,1,3,4,1
tham_khảo,0,2,8,9,1
hội,0,1,3,5,1
chế_biến,0,2,7,11,1
cơ,0,1,2,3,1
hại,0,1,3,4,1
bọn,0,1,3,4,1
tần_số,0,2,5,9,1
hoàn_toàn,0,2,8,10,1
bảo_mật,0,2,6,9,1
quan_tâm,0,2,7,8,1
tật,0,1,3,5,1
mốc,0,1,3,5,1
rửa,0,1,3,5,1
đầm,0,1,3,5,1
tập_đoàn,0,2,7,10,1
dãy,0,1,3,4,1
bỗng,0,1,4,6,1
chiêu,0,1,5,6,1
nhân_vật,0,2,7,10,1
nghiêm_trọng,0,2,11,13,1
tôn,0,1,3,4,1
lý_do,0,2,4,5,1
mô_hình,0,2,6,8,1
kích_thích,0,2,9,11,1
mặc_dù,0,2,5,8,1
băng,0,1,4,5,1
não,0,1,3,4,1
tỷ_lệ,0,2,4,7,1
đỉnh,0,1,4,5,1
xe_đạp,0,2,5,6,1
bão,0,1,3,4,1
đại_sứ,0,2,5,8,1
tăng_giá,0,2,7,9,1
đối_phương,0,2,9,13,1
trảy,0,1,4,5,1
sản,0,1,3,4,1
trình_bày,0,2,8,10,1
địa_chỉ,0,2,6,8,1
hiệp,0,1,4,6,1
da,0,1,2,2,1
kinh,0,1,4,4,1
