Word,Frequency,Number of Syllables,Number of Characters,Number of Syllables and Diacritics,Complex
sản_nghiệp,22,2,9,12,1
phân_đoạn,22,2,8,10,1
hăm_hở,22,2,5,8,1
giác_ngộ,22,2,7,10,1
tàn_khốc,22,2,7,10,1
nuối_tiếc,22,2,8,12,1
cách_mạng_văn_hoá,22,4,14,18,1
tham_luận,22,2,8,10,1
danh_nhân,22,2,8,9,1
lệch_lạc,22,2,7,10,1
lưu_hành,23,2,7,9,1
đường_cái,23,2,8,12,1
hỏi_han,23,2,6,7,1
cộng_hưởng,23,2,9,14,1
nhào_nặn,23,2,7,10,1
bình_dị,23,2,6,8,1
kích_hoạt,23,2,8,10,1
vô_biên,23,2,6,8,1
hung,23,1,4,4,1
đức_tin,23,2,6,8,1
đình_công,23,2,8,10,1
phán_quyết,23,2,9,12,1
uyên_bác,23,2,7,9,1
chọi,23,1,4,5,1
manh_nha,23,2,7,7,1
thẩm_định,23,2,8,11,1
cuộc_chơi,23,2,8,11,1
chuyên_khảo,23,2,10,12,1
hiển_linh,23,2,8,10,1
mù_quáng,23,2,7,9,1
học_viện,23,2,7,10,1
chồi,23,1,4,6,1
khuân,23,1,5,6,1
hoang_tưởng,23,2,10,13,1
xét_lại,23,2,6,8,1
khẩu_hiệu,23,2,8,12,1
quyền_tác_giả,23,3,11,15,1
tượng_hình,23,2,9,13,1
còng,23,1,4,5,1
quan_phương,23,2,10,12,1
hiện_thời,23,2,8,12,1
ló,23,1,2,3,1
mẫu_tự,23,2,5,9,1
giác,23,1,4,5,1
riêng_rẽ,23,2,7,9,1
chính_luận,23,2,9,12,1
ưu_tú,23,2,4,6,1
gấp_gáp,23,2,6,9,1
công_chức,23,2,8,11,1
ích_kỷ,23,2,5,7,1
nhà_tù,23,2,5,7,1
văn_kiện,23,2,7,10,1
hung_ác,23,2,6,7,1
hấp_thụ,23,2,6,9,1
ngậm_ngùi,23,2,8,11,1
mồng,23,1,4,6,1
óng,23,1,3,4,1
đấu_tranh_tư_tưởng,23,4,15,21,1
nhổm,23,1,4,6,1
chói_chang,23,2,9,10,1
nếm_trải,23,2,7,10,1
luân_phiên,23,2,9,11,1
nguyên_văn,23,2,9,11,1
trì_hoãn,23,2,7,9,1
hạn_hẹp,23,2,6,8,1
thẫm,24,1,4,6,1
lẽ_phải,24,2,6,8,1
rách_rưới,24,2,8,12,1
làm_chi,24,2,6,7,1
rượt,24,1,4,7,1
hô_hào,24,2,5,7,1
đút,24,1,3,4,1
tướng_quân,24,2,9,13,1
trung_tính,24,2,9,10,1
nghiền_ngẫm,24,2,10,14,1
thiếu_sót,24,2,8,11,1
thiên_sứ,24,2,7,10,1
âm_vang,24,2,6,7,1
tâm_huyết,24,2,8,11,1
cấm_đoán,24,2,7,10,1
sống_còn,24,2,7,10,1
nhà_giáo,24,2,7,9,1
hoạ_sỹ,24,2,5,7,1
cam_đoan,24,2,7,7,1
tia_sáng,24,2,7,8,1
ẩn_giấu,24,2,6,10,1
chất_phác,24,2,8,11,1
phân_tâm,24,2,7,9,1
lỗi_thời,24,2,7,11,1
phì,24,1,3,4,1
xíu,24,1,3,4,1
lẽ_nào,24,2,5,7,1
sách_lược,24,2,8,12,1
tự_nguyện,24,2,8,12,1
dồi_dào,24,2,6,9,1
kỳ_ngộ,24,2,5,8,1
lãnh_địa,24,2,7,9,1
bao_cấp,24,2,6,8,1
số_ít,24,2,4,7,1
tích_hợp,24,2,7,10,1
cao_đẹp,24,2,6,7,1
máy_ảnh,24,2,6,8,1
lung_lay,24,2,7,7,1
tầm_vóc,24,2,6,9,1
vô_vọng,24,2,6,8,1
gợi_cảm,24,2,6,9,1
đỡ_đầu,24,2,5,9,1
hằn,24,1,3,5,1
chất_chứa,24,2,8,12,1
phồng,24,1,5,7,1
hình_thức_chủ_nghĩa,24,4,16,21,1
nhập_cuộc,24,2,8,12,1
thù_địch,24,2,7,9,1
bất_đắc_dĩ,24,3,8,13,1
công_danh,24,2,8,9,1
đạo_lí,24,2,5,7,1
giảng_viên,24,2,9,11,1
hồi_giáo,24,2,7,10,1
kẻ_sĩ,24,2,4,6,1
in_ấn,24,2,4,6,1
đầu_sách,24,2,7,10,1
sâu_kín,24,2,6,8,1
tụ_tập,24,2,5,8,1
văn_hiến,24,2,7,10,1
tri_âm,24,2,5,6,1
nhẫn_nại,24,2,7,10,1
mời_gọi,24,2,6,9,1
chịu_thua,24,2,8,9,1
rỉ,24,1,2,3,1
thiểu_số,24,2,7,11,1
đâu_đấy,24,2,6,9,1
tái_diễn,24,2,7,10,1
khoanh,24,1,6,6,1
phút_giây,24,2,8,10,1
thấm_đẫm,24,2,7,11,1
thích_nghi,24,2,9,10,1
nhà_văn_hoá,24,3,9,12,1
chủ_trì,24,2,6,8,1
hồng_hào,25,2,7,10,1
xác_đáng,25,2,7,9,1
bách,25,1,4,5,1
vẫy_gọi,25,2,6,9,1
khắc_khoải,25,2,9,12,1
cây_gỗ,25,2,5,8,1
ghen_ghét,25,2,8,9,1
dị_bản,25,2,5,7,1
hoà_tan,25,2,6,7,1
nối_ngôi,25,2,7,10,1
tự_chủ,25,2,5,8,1
đúc_kết,25,2,6,9,1
hân_hoan,25,2,7,8,1
lách,25,1,4,5,1
lục_bát,25,2,6,8,1
lĩnh_hội,25,2,7,10,1
cựa,25,1,3,5,1
đám_tang,25,2,7,8,1
hiện_hình,25,2,8,11,1
nói_tóm_lại,25,3,9,12,1
thị_dân,25,2,6,8,1
cam_chịu,25,2,7,8,1
biểu_đồ,25,2,6,10,1
nghi_vấn,25,2,7,9,1
thợ_rèn,25,2,6,9,1
chót,25,1,4,5,1
dấy,25,1,3,5,1
la_hét,25,2,5,6,1
giông_tố,25,2,7,10,1
ách,25,1,3,4,1
nhục_nhã,25,2,7,9,1
chế_giễu,25,2,7,11,1
vật_lộn,25,2,6,10,1
viễn_tượng,25,2,9,14,1
thời_chiến,25,2,9,13,1
nóng_bỏng,25,2,8,10,1
duy_tâm,25,2,6,7,1
thực_thụ,25,2,7,10,1
trọng_đại,25,2,8,10,1
nâng_niu,25,2,7,8,1
động_từ,25,2,6,10,1
nhịp_độ,25,2,6,9,1
hành_trang,25,2,9,10,1
tỵ,25,1,2,3,1
nhân_chứng,25,2,9,12,1
rắc_rối,25,2,6,10,1
người_phát_ngôn,25,3,13,18,1
xâu_chuỗi,25,2,8,11,1
khốn_nạn,25,2,7,10,1
du_hành,25,2,6,7,1
du_kí,25,2,4,5,1
miên_man,25,2,7,8,1
nở_rộ,25,2,4,8,1
giãn,25,1,4,5,1
ngòi,25,1,4,5,1
lan_toả,25,2,6,7,1
che_lấp,25,2,6,8,1
bồi_dưỡng,25,2,8,13,1
phản_động,25,2,8,11,1
kiểm_duyệt,25,2,9,13,1
thấp_hèn,25,2,7,10,1
thiên_mệnh,25,2,9,12,1
cưỡng,25,1,5,8,1
ân_cần,25,2,5,8,1
bề_bộn,25,2,5,9,1
đoạn_tuyệt,25,2,9,12,1
thánh_nhân,25,2,9,11,1
mặt_trái,26,2,7,10,1
y_tá,26,2,3,4,1
vật_lí,26,2,5,8,1
chủ_nghĩa_tự_nhiên,26,4,15,20,1
âm_u,26,2,3,4,1
đãi,26,1,3,4,1
sơ_khai,26,2,6,7,1
bền_bỉ,26,2,5,8,1
đơn_phương,26,2,9,12,1
kì_dị,26,2,4,6,1
há_hốc,26,2,5,8,1
chú_giải,26,2,7,9,1
lấn_át,26,2,5,8,1
khởi_điểm,26,2,8,12,1
thuần_nhất,26,2,9,13,1
mầm_mống,26,2,7,11,1
hoán_dụ,26,2,6,8,1
cao_thượng,26,2,9,12,1
thiên_tính,26,2,9,11,1
phái_sinh,26,2,8,9,1
thoát_li,26,2,7,8,1
giam_cầm,26,2,7,9,1
méo_mó,26,2,5,7,1
trạng_nguyên,26,2,11,13,1
trang_trọng,26,2,10,11,1
bé_mọn,26,2,5,7,1
đất_trời,26,2,7,11,1
thanh_cao,26,2,8,8,1
cưỡng_bức,26,2,8,13,1
sĩ_quan,26,2,6,7,1
hoành_tráng,26,2,10,12,1
nứa,26,1,3,5,1
mượt,26,1,4,7,1
hiện_tượng_luận,26,3,13,20,1
xôi,26,1,3,4,1
căn_cước,26,2,7,11,1
tăm_tối,26,2,6,9,1
thu_hoạch,26,2,8,9,1
toàn_cảnh,26,2,8,10,1
mông_lung,26,2,8,9,1
cọng,26,1,4,5,1
tâm_tưởng,26,2,8,12,1
bệ,26,1,2,4,1
chơi_đùa,26,2,7,9,1
nhàn,26,1,4,5,1
nữ_sĩ,26,2,4,7,1
tối_mịt,26,2,6,9,1
ấu_thơ,26,2,5,8,1
lủi_thủi,26,2,7,9,1
chủng,26,1,5,6,1
chính_nghĩa,26,2,10,12,1
nhạy_bén,26,2,7,9,1
thâm,26,1,4,5,1
cảm_thức,26,2,7,10,1
thủ_phạm,26,2,7,9,1
sốc,26,1,3,5,1
thảm_hoạ,26,2,7,9,1
thời_khắc,26,2,8,12,1
bắt_nạt,26,2,6,9,1
tín_đồ,26,2,5,8,1
trần_tục,26,2,7,10,1
ngói,26,1,4,5,1
đứt_gãy,26,2,6,9,1
hình_dung_từ,26,3,10,13,1
cây_thuốc,26,2,8,11,1
muôn_vàn,26,2,7,9,1
xơi,26,1,3,4,1
ngoại_ngữ,26,2,8,11,1
dân_ca,26,2,5,6,1
khảo_cứu,26,2,7,10,1
ngang_hàng,26,2,9,10,1
môn_học,26,2,6,8,1
bệnh_tình,26,2,8,11,1
kiềm_chế,26,2,7,11,1
giáo_hoá,26,2,7,9,1
nhân_loại_học,26,3,11,14,1
đúng_mức,26,2,7,10,1
trường_thiên,26,2,11,15,1
tây_học,26,2,6,8,1
chữ_nôm,26,2,6,9,1
tinh_nghịch,26,2,10,11,1
sân_chơi,26,2,7,9,1
diễn_nghĩa,26,2,9,12,1
cân_nhắc,26,2,7,10,1
chằm_chằm,27,2,8,12,1
thuyết_minh,27,2,10,12,1
nguyên_bản,27,2,9,11,1
võ_sĩ,27,2,4,6,1
lộn_xộn,27,2,6,10,1
chợp,27,1,4,6,1
thẩm_thấu,27,2,8,12,1
tiền_phong,27,2,9,11,1
đa_diện,27,2,6,8,1
dự_cảm,27,2,5,8,1
lãnh_tụ,27,2,6,8,1
tài_nghệ,27,2,7,10,1
tới_tấp,27,2,6,10,1
thiết_thực,27,2,9,13,1
dửng_dưng,27,2,8,11,1
hạn_hán,27,2,6,8,1
cách_ngôn,27,2,8,10,1
tâm_thần,27,2,7,10,1
bất_trắc,27,2,7,11,1
đồng_ca,27,2,6,8,1
biện_minh,27,2,8,10,1
tiềm,27,1,4,6,1
chọn_lọc,27,2,7,9,1
trắng_tinh,27,2,9,11,1
trở_ngại,27,2,7,10,1
duy_lý,27,2,5,6,1
lắng,27,1,4,6,1
dong,27,1,4,4,1
hoang_vắng,27,2,9,11,1
bắp_cải,27,2,6,9,1
nguyền,27,1,6,8,1
kì_thị,27,2,5,7,1
cứng_nhắc,27,2,8,12,1
địa_chủ,27,2,6,8,1
áo_choàng,27,2,8,10,1
đối_đầu,27,2,6,10,1
rạo_rực,27,2,6,9,1
cao_siêu,27,2,7,8,1
thổ_lộ,27,2,5,9,1
viễn_cảnh,27,2,8,11,1
luận_giải,27,2,8,11,1
nặng_trĩu,27,2,8,11,1
tuổi_tác,27,2,7,10,1
nổi_dậy,27,2,6,10,1
hoảng,27,1,5,6,1
tiếp_biến,27,2,8,12,1
sông_nước,27,2,8,12,1
chủ_nghĩa_biểu_hiện,27,4,16,22,1
khởi_thuỷ,27,2,8,11,1
đơn_lẻ,27,2,5,7,1
văn_sĩ,27,2,5,7,1
nhược_điểm,27,2,9,14,1
tu_dưỡng,27,2,7,10,1
phân_hoá,27,2,7,9,1
cọ,27,1,2,3,1
bút_kí,27,2,5,7,1
khảo_luận,27,2,8,11,1
bưởi,27,1,4,7,1
tiếp_diễn,27,2,8,12,1
lôi_kéo,27,2,6,8,1
vế,27,1,2,4,1
thoi,28,1,4,4,1
dữ_tợn,28,2,5,9,1
đổ_vỡ,28,2,4,8,1
vừa_phải,28,2,7,10,1
vật_dụng,28,2,7,10,1
tạo_tác,28,2,6,8,1
thư_từ,28,2,5,8,1
dè_dặt,28,2,5,8,1
chuyển_thể,28,2,9,13,1
sao_chép,28,2,7,8,1
bổ_ích,28,2,5,8,1
thương_nhớ,28,2,9,13,1
ma_quỷ,28,2,5,6,1
chỉ_trích,28,2,8,10,1
sương_mù,28,2,7,10,1
quằn_quại,28,2,8,11,1
véo_von,28,2,6,7,1
cưa,28,1,3,4,1
lằn,28,1,3,5,1
dựng_đứng,28,2,8,12,1
trêu,28,1,4,5,1
xa_lánh,28,2,6,7,1
phô_bày,28,2,6,8,1
ngoi,28,1,4,4,1
định_giá,28,2,7,9,1
xúc_phạm,28,2,7,9,1
phi_ngựa,28,2,7,9,1
lùa,28,1,3,4,1
nhẽ,28,1,3,4,1
toán_học,28,2,7,9,1
xâm_chiếm,28,2,8,11,1
thơ_lại,28,2,6,8,1
phát_xít,28,2,7,9,1
lý_thuyết_gia,28,3,11,14,1
chòm,28,1,4,5,1
hải_triều,28,2,8,11,1
chuyển_tiếp,28,2,10,14,1
bĩu,28,1,3,4,1
đời_nào,28,2,6,9,1
trẻ_trung,28,2,8,9,1
nhãn,28,1,4,5,1
tranh_giành,28,2,10,11,1
rải_rác,28,2,6,8,1
dỡ,28,1,2,4,1
dụng_ý,28,2,5,7,1
gian_ác,28,2,6,7,1
chừa,28,1,4,6,1
dậy_thì,28,2,6,9,1
hành_đạo,28,2,7,9,1
che_đậy,28,2,6,8,1
vẩy,28,1,3,5,1
sáng_mai,28,2,7,8,1
lồng_ngực,28,2,8,12,1
cục_diện,28,2,7,10,1
vênh,28,1,4,5,1
thiên_chức,28,2,9,12,1
ngộ_nhận,28,2,7,11,1
duy_vật,28,2,6,8,1
dời,28,1,3,5,1
yêu_tinh,28,2,7,8,1
trụ_cột,28,2,6,9,1
trùng_hợp,28,2,8,11,1
rảnh,29,1,4,5,1
chuyển_mình,29,2,10,13,1
lễ_nghi,29,2,6,8,1
sinh_thể,29,2,7,9,1
thực_nghiệm,29,2,10,14,1
hấp_thu,29,2,6,8,1
nồng_nhiệt,29,2,9,13,1
ăn_mừng,29,2,6,9,1
khít,29,1,4,5,1
dậu,29,1,3,5,1
siêu_hình_học,29,3,11,14,1
thông_tục,29,2,8,10,1
sẫm,29,1,3,5,1
đa_phần,29,2,6,8,1
chật_hẹp,29,2,7,10,1
phẫn_nộ,29,2,6,10,1
lay_động,29,2,7,9,1
ngáy,29,1,4,5,1
cô_lập,29,2,5,8,1
trọc_phú,29,2,7,9,1
gật_gù,29,2,5,8,1
dị_biệt,29,2,6,9,1
tuyển_chọn,29,2,9,12,1
na,29,1,2,2,1
võ_nghệ,29,2,6,9,1
thiên_hướng,29,2,10,14,1
kể_ra,29,2,4,6,1
kịch_tính,29,2,8,10,1
pha_trộn,29,2,7,9,1
công_kích,29,2,8,10,1
thực_thi,29,2,7,9,1
thô,29,1,3,4,1
điên_cuồng,29,2,9,12,1
quàng,29,1,5,6,1
quái_đản,29,2,7,9,1
chuyên_sâu,29,2,9,11,1
thoả_đáng,29,2,8,10,1
văn_nghệ_sĩ,29,3,9,13,1
đồng_quê,29,2,7,10,1
mệt_nhọc,29,2,7,10,1
hành_xử,29,2,6,9,1
trịnh,29,1,5,6,1
mõm,29,1,3,4,1
ao_ước,29,2,5,8,1
quan_liêu,29,2,8,9,1
hội_tụ,29,2,5,8,1
xáo_trộn,30,2,7,10,1
trầm_tích,30,2,8,11,1
áo_khoác,30,2,7,9,1
vô_cảm,30,2,5,7,1
sức_lực,30,2,6,10,1
mê_hoặc,30,2,6,9,1
sọt,30,1,3,4,1
tiểu_thuyết_gia,30,3,13,17,1
chõng,30,1,5,6,1
giai_điệu,30,2,8,10,1
nhục_thể,30,2,7,10,1
khí_hậu,30,2,6,9,1
chính_đáng,30,2,9,11,1
rải,30,1,3,4,1
công_nguyên,30,2,10,12,1
bí_hiểm,30,2,6,9,1
ngữ_âm,30,2,5,8,1
câu_lạc_bộ,30,3,8,12,1
loa,30,1,3,3,1
kìm,30,1,3,4,1
trực_quan,30,2,8,10,1
đức_hạnh,30,2,7,10,1
hữu_hiệu,30,2,7,11,1
chấn_động,30,2,8,12,1
xưng_hô,30,2,6,8,1
sóng_gió,30,2,7,9,1
dẫn_chứng,30,2,8,12,1
đề_từ,30,2,4,8,1
hình_thái_học,30,3,11,14,1
chớp_mắt,30,2,7,11,1
quảng_bá,30,2,7,9,1
khởi_nguyên,30,2,10,13,1
chia_cắt,30,2,7,9,1
hội_thoại,30,2,8,11,1
đơn_điệu,30,2,7,10,1
nổi_trội,30,2,7,11,1
chua,30,1,4,4,1
viện_sĩ,30,2,6,9,1
uyển_chuyển,30,2,10,14,1
bất_cập,30,2,6,10,1
bản_gốc,30,2,6,9,1
quần_thể,30,2,7,11,1
duy_tân,30,2,6,7,1
đầu_tay,30,2,6,8,1
căm_ghét,30,2,7,9,1
tương_thích,30,2,10,13,1
sinh_sôi,30,2,7,8,1
am_hiểu,30,2,6,8,1
siêu_thực,30,2,8,11,1
chết_chóc,30,2,8,11,1
nhân_hậu,30,2,7,10,1
suy_luận,30,2,7,9,1
ríu_rít,30,2,6,8,1
tận_hưởng,30,2,8,13,1
hiển_hiện,30,2,8,12,1
sinh_học,30,2,7,8,1
tình_nghĩa,30,2,9,11,1
côn_trùng,30,2,8,10,1
phác_hoạ,30,2,7,9,1
đối_kháng,30,2,8,11,1
dung_tục,30,2,7,8,1
trần_trụi,30,2,8,11,1
siêu_hình,31,2,8,10,1
bảo_trợ,31,2,6,9,1
mạch_lạc,31,2,7,9,1
chung_tình,31,2,9,10,1
phồn_thực,31,2,8,12,1
nỗi_niềm,31,2,7,11,1
nhịp_nhàng,31,2,9,11,1
trấn_áp,31,2,6,9,1
mắt_xích,31,2,7,10,1
giao_hưởng,31,2,9,12,1
đế_chế,31,2,5,9,1
sắc_màu,31,2,6,9,1
thung_lũng,31,2,9,10,1
rứt,31,1,3,5,1
lạc_lõng,31,2,7,9,1
hình_dạng,31,2,8,10,1
chuồn,31,1,5,7,1
tiếc_nuối,31,2,8,12,1
trang_sức,31,2,8,10,1
chập_chờn,31,2,8,12,1
trả_giá,31,2,6,8,1
mạo_hiểm,31,2,7,10,1
hôn_nhân,31,2,7,9,1
khai_phá,31,2,7,8,1
giáo_hội,31,2,7,10,1
sai_lệch,31,2,7,9,1
trung_học,31,2,8,9,1
thô_thiển,31,2,8,11,1
cư_xử,31,2,4,7,1
xướng,31,1,5,8,1
nhận_thức_luận,31,3,12,18,1
cạm_bẫy,31,2,6,9,1
thanh_thản,31,2,9,10,1
đồng_thuận,31,2,9,13,1
yêu_đương,31,2,8,11,1
trấn,31,1,4,6,1
biện_hộ,31,2,6,10,1
giao_thời,31,2,8,10,1
thứ_bậc,31,2,6,10,1
gửi_gắm,31,2,6,10,1
quý_báu,31,2,6,8,1
tương_hỗ,31,2,7,11,1
gãi,31,1,3,4,1
già_nua,32,2,6,7,1
đường_nét,32,2,8,12,1
tồi_tệ,32,2,5,9,1
thế_tục,32,2,6,9,1
may_ra,32,2,5,5,1
chiều_hướng,32,2,10,15,1
chống_đối,32,2,8,12,1
sùng_bái,32,2,7,9,1
cỏ_cây,32,2,5,7,1
chộp,32,1,4,6,1
phản_đề,32,2,6,9,1
tài_tử,32,2,5,8,1
phức,32,1,4,6,1
chiếm_hữu,32,2,8,12,1
bị_động,32,2,6,9,1
no_nê,32,2,4,5,1
phản_ánh_luận,32,3,11,15,1
linh_thiêng,32,2,10,11,1
vè,32,1,2,3,1
lãnh_chúa,32,2,8,10,1
chào_đón,32,2,7,9,1
đa_dạng_hoá,32,3,9,11,1
đau_xót,32,2,6,7,1
phàm,32,1,4,5,1
rạn_nứt,32,2,6,9,1
tâm_tình,32,2,7,9,1
triệt_tiêu,32,2,9,12,1
chủ_nghĩa_cổ_điển,32,4,14,20,1
nhân_tạo,32,2,7,9,1
mặc_định,32,2,7,10,1
hải_ngoại,32,2,8,10,1
may_mà,32,2,5,6,1
trong_sạch,32,2,9,10,1
danh_dự,32,2,6,8,1
ấn_hành,32,2,6,9,1
thanh_xuân,32,2,9,10,1
lối_thoát,32,2,8,11,1
khổng,32,1,5,7,1
lật_đật,32,2,6,10,1
ngổn_ngang,32,2,9,11,1
trốn_tránh,32,2,9,12,1
khí_chất,32,2,7,10,1
diễn_ca,32,2,6,8,1
danh_từ,32,2,6,8,1
liệt_kê,32,2,6,9,1
hình_phạt,32,2,8,10,1
triều_thần,32,2,9,13,1
phục_tùng,32,2,8,10,1
chọn_lựa,32,2,7,10,1
lôi_thôi,32,2,7,9,1
thành_thực,32,2,9,12,1
nhân_gian,32,2,8,9,1
nho_học,33,2,6,7,1
đày,33,1,3,4,1
giản,33,1,4,5,1
bóc_lột,33,2,6,9,1
ngăn_cách,33,2,8,10,1
lạc_quan,33,2,7,8,1
một_lòng,33,2,7,10,1
mô_thức,33,2,6,9,1
thích_ứng,33,2,8,11,1
bện,33,1,3,5,1
lọ_lem,33,2,5,6,1
sở_trường,33,2,8,13,1
phù_hiệu,33,2,7,10,1
cản_trở,33,2,6,9,1
gốc_rễ,33,2,5,9,1
chút_ít,33,2,6,8,1
nhất_trí,33,2,7,10,1
thị_trường_hoá,33,3,12,17,1
nghiêm_khắc,33,2,10,13,1
linh_cảm,33,2,7,8,1
ưa_thích,33,2,7,9,1
hào_quang,33,2,8,9,1
điệp,33,1,4,6,1
xuất_xứ,33,2,6,10,1
hữu_hạn,33,2,6,9,1
ghê,33,1,3,4,1
địa_lí,33,2,5,7,1
hào_hứng,33,2,7,10,1
nòng_cốt,33,2,7,10,1
thị_nữ,33,2,5,8,1
tiến_triển,33,2,9,13,1
huyệt,33,1,5,7,1
con_nuôi,33,2,7,8,1
quanh_quẩn,33,2,9,11,1
khiêu_khích,33,2,10,12,1
thành_văn,33,2,8,10,1
bơ_vơ,33,2,4,6,1
suy_thoái,33,2,8,9,1
phương_cách,33,2,10,13,1
biến_chuyển,33,2,10,14,1
kinh_dị,33,2,6,7,1
đơn_độc,33,2,6,9,1
hoán,33,1,4,5,1
dự_trữ,33,2,5,9,1
ma_quái,33,2,6,7,1
lưu_lạc,33,2,6,8,1
ghê_tởm,33,2,6,9,1
đầu_ra,33,2,5,7,1
mê_cung,33,2,6,7,1
cảnh_ngộ,33,2,7,10,1
đè_nén,33,2,5,7,1
canh_tân,33,2,7,8,1
ngụ_ý,33,2,4,6,1
huyền_diệu,34,2,9,13,1
gìn_giữ,34,2,6,9,1
trực_diện,34,2,8,12,1
thân_thuộc,34,2,9,12,1
đơn_tử,34,2,5,8,1
phá_bỏ,34,2,5,7,1
ốm_yếu,34,2,5,9,1
nào_là,34,2,5,7,1
nguyên_soái,34,2,10,12,1
thước_đo,34,2,7,10,1
bi_thảm,34,2,6,7,1
lư,34,1,2,3,1
thoảng,34,1,6,7,1
nước_biển,34,2,8,13,1
hoà_giải,34,2,7,9,1
lời_giải,34,2,7,10,1
đậm_đặc,34,2,6,10,1
xuồng,34,1,5,7,1
đa_ngữ,34,2,5,7,1
thăng_trầm,34,2,9,12,1
làm_giàu,34,2,7,9,1
huy_hoàng,34,2,8,9,1
ngôn_ngữ_văn_học,34,4,13,18,1
dẻ,34,1,2,3,1
danh_tiếng,34,2,9,11,1
thể_thức,34,2,7,11,1
ám,34,1,2,3,1
cứu_rỗi,34,2,6,10,1
chúng_bay,34,2,8,9,1
đối_ứng,34,2,6,10,1
cao_độ,34,2,5,7,1
bổn_phận,34,2,7,11,1
vĩ_mô,34,2,4,6,1
nhân_đạo,34,2,7,9,1
thiền,34,1,5,7,1
bấy_lâu,34,2,6,9,1
bố_cục,34,2,5,8,1
nới,34,1,3,5,1
hình_mẫu,34,2,7,10,1
từng_trải,34,2,8,11,1
kệ,34,1,2,4,1
nồng_nàn,34,2,7,10,1
vui_tính,34,2,7,8,1
pha_lê,34,2,5,6,1
kiệu,34,1,4,6,1
nhoè,34,1,4,5,1
mẹ_kế,34,2,4,7,1
huyễn_tưởng,34,2,10,15,1
bay_bổng,34,2,7,9,1
thờ_ơ,34,2,4,7,1
ngốc_nghếch,35,2,10,14,1
chủ_nghĩa_nhân_văn,35,4,15,19,1
chệch,35,1,5,7,1
thông_cảm,35,2,8,10,1
mĩ_thuật,35,2,7,10,1
thấm_thía,35,2,8,11,1
nhúc_nhích,35,2,9,11,1
vận_mệnh,35,2,7,11,1
tiên_sinh,35,2,8,9,1
biên_tập,35,2,7,10,1
độc_tôn,35,2,6,9,1
phần_nhiều,35,2,9,13,1
tĩnh_tại,35,2,7,9,1
tắc,35,1,3,5,1
đều_đặn,35,2,6,10,1
mất_tích,35,2,7,10,1
bảo_thủ,35,2,6,8,1
khoa_học_kĩ_thuật,35,4,14,18,1
nho_nhỏ,35,2,6,7,1
trăn,35,1,4,5,1
thiết_yếu,35,2,8,12,1
xử_lí,35,2,4,7,1
tân_văn,35,2,6,8,1
thắt_lưng,35,2,8,11,1
mưu_kế,35,2,5,8,1
đan_cài,35,2,6,7,1
điệu_bộ,35,2,6,10,1
học_hỏi,35,2,6,8,1
dung_hợp,35,2,7,9,1
hoá_giải,35,2,7,9,1
thiên_nga,35,2,8,9,1
thấu_đáo,35,2,7,10,1
triển_vọng,35,2,9,12,1
cấm_kị,35,2,5,8,1
thầm_kín,35,2,7,10,1
tuỳ_thuộc,35,2,8,11,1
chú_thích,35,2,8,10,1
sư_cụ,35,2,4,6,1
đảm_nhiệm,35,2,8,11,1
thiết_nghĩ,35,2,9,12,1
thày,35,1,4,5,1
bịa_đặt,35,2,6,9,1
nghiệt_ngã,35,2,9,12,1
phân_tán,35,2,7,9,1
chối_từ,35,2,6,10,1
cự_tuyệt,35,2,7,11,1
thương_cảm,35,2,9,12,1
phấn,35,1,4,6,1
trái_cây,36,2,7,9,1
hư_ảo,36,2,4,6,1
ruộng_đất,36,2,8,12,1
thơ_ấu,36,2,5,8,1
bình_thản,36,2,8,10,1
hảo,36,1,3,4,1
đại_dương,36,2,8,11,1
thú_nhận,36,2,7,10,1
mốt,36,1,3,5,1
tha_hoá,36,2,6,7,1
nghĩa_vụ,36,2,7,9,1
lăng_kính,36,2,8,10,1
cố_hữu,36,2,5,9,1
rầm_rộ,36,2,5,9,1
hơn_bao_giờ_hết,36,4,12,17,1
rỗng,36,1,4,6,1
bản_đồ,36,2,5,8,1
phác_thảo,36,2,8,10,1
có_hậu,36,2,5,8,1
giàn,36,1,4,5,1
chỗ_đứng,36,2,7,11,1
chữ_nghĩa,36,2,8,11,1
tạp,36,1,3,4,1
tầng_bậc,36,2,7,11,1
vô_sản,36,2,5,7,1
thân_mến,36,2,7,10,1
thong_thả,36,2,8,9,1
ngưỡng,36,1,6,9,1
lành_mạnh,36,2,8,10,1
bóc,36,1,3,4,1
nguyền_rủa,36,2,9,12,1
lóng_lánh,36,2,8,10,1
truyện_thơ,36,2,9,12,1
nghiêm_ngặt,36,2,10,13,1
hồi_sinh,36,2,7,9,1
vệt,36,1,3,5,1
tuần_hoàn,36,2,8,11,1
mách_bảo,36,2,7,9,1
luận_bàn,36,2,7,10,1
chính_yếu,36,2,8,11,1
người_rừng,36,2,9,14,1
ối,36,1,2,4,1
bung,36,1,4,4,1
thịnh_hành,36,2,9,11,1
thập_kỉ,36,2,6,9,1
bênh_vực,36,2,7,10,1
mả,36,1,2,3,1
cuốn_hút,36,2,7,10,1
gia_nhân,36,2,7,8,1
khổ_đau,36,2,6,8,1
thây,36,1,4,5,1
phản_hồi,36,2,7,10,1
quên_lãng,36,2,8,10,1
điền_dã,36,2,6,9,1
chứng_nhân,36,2,9,12,1
tổng_quát,36,2,8,11,1
